id,longitude,latitude,planting_year,Avg_Annual_Rainfall,Avg_Annual_Temp
45728,7.547441478,9.524223947,2017,1342,25.88
45729,7.547441478,9.524223947,2017,1342,25.88
45730,7.547441478,9.524223947,2017,1342,25.88
45731,7.547441478,9.524223947,2017,1342,25.88
45732,7.56681991,9.52915491,2017,1342,25.88
45733,7.56681991,9.52915491,2017,1342,25.88
45734,7.56681991,9.52915491,2017,1342,25.88
45735,7.56681991,9.52915491,2017,1342,25.88
45736,7.564710937,9.53634109,2017,1342,25.88
45737,7.564710937,9.53634109,2017,1342,25.88
45738,7.564710937,9.53634109,2017,1342,25.88
45739,7.564710937,9.53634109,2017,1342,25.88
45740,7.543636465,9.525409752,2017,1342,25.88
45741,7.543636465,9.525409752,2017,1342,25.88
45742,7.543636465,9.525409752,2017,1342,25.88
45743,7.543636465,9.525409752,2017,1342,25.88
45744,8.245082208,11.09714556,2017,1070,25.31
45745,8.245082208,11.09714556,2017,1070,25.31
45746,8.245082208,11.09714556,2017,1070,25.31
45747,8.245082208,11.09714556,2017,1070,25.31
45748,8.245730024,11.07277602,2017,1079,25.27
45749,8.245730024,11.07277602,2017,1079,25.27
45750,8.245730024,11.07277602,2017,1079,25.27
45751,8.245730024,11.07277602,2017,1079,25.27
45752,5.41730029,10.66768309,2017,1132,27.63
45753,5.41730029,10.66768309,2017,1132,27.63
45754,5.41730029,10.66768309,2017,1132,27.63
45755,5.41730029,10.66768309,2017,1132,27.63
45756,5.4165919,10.66761473,2017,1132,27.63
45757,5.4165919,10.66761473,2017,1132,27.63
45758,5.4165919,10.66761473,2017,1132,27.63
45759,5.4165919,10.66761473,2017,1132,27.63
45760,5.363227593,10.64799352,2017,1137,27.59
45761,5.363227593,10.64799352,2017,1137,27.59
45762,5.363227593,10.64799352,2017,1137,27.59
45763,5.363227593,10.64799352,2017,1137,27.59
45764,5.360157034,10.65888454,2017,1137,27.59
45765,5.360157034,10.65888454,2017,1137,27.59
45766,5.360157034,10.65888454,2017,1137,27.59
45767,5.360157034,10.65888454,2017,1137,27.59
45768,5.353683257,10.66017463,2017,1137,27.59
45769,5.353683257,10.66017463,2017,1137,27.59
45770,5.353683257,10.66017463,2017,1137,27.59
45771,5.353683257,10.66017463,2017,1137,27.59
45772,5.352139502,10.62571653,2017,1137,27.59
45773,5.352139502,10.62571653,2017,1137,27.59
45774,5.352139502,10.62571653,2017,1137,27.59
45775,5.352139502,10.62571653,2017,1137,27.59
45777,5.35402524,10.62549287,2017,1137,27.59
45778,5.35402524,10.62549287,2017,1137,27.59
45779,5.35402524,10.62549287,2017,1137,27.59
45780,5.411649542,10.6501031,2017,1140,27.53
45781,5.411649542,10.6501031,2017,1140,27.53
45782,5.411649542,10.6501031,2017,1140,27.53
45783,5.411649542,10.6501031,2017,1140,27.53
45784,5.410534982,10.65018035,2017,1140,27.53
45785,5.410534982,10.65018035,2017,1140,27.53
45788,5.416679045,10.6655356,2017,1144,27.54
45789,5.416679045,10.6655356,2017,1144,27.54
45790,5.416679045,10.6655356,2017,1144,27.54
45791,5.416679045,10.6655356,2017,1144,27.54
45792,5.413350558,10.6636487,2017,1140,27.53
45794,5.413350558,10.6636487,2017,1140,27.53
45795,5.413350558,10.6636487,2017,1140,27.53
45796,5.427109121,10.6249817,2017,1158,27.44
45797,5.427109121,10.6249817,2017,1158,27.44
45798,5.427109121,10.6249817,2017,1158,27.44
45799,5.427109121,10.6249817,2017,1158,27.44
45800,5.3969853,10.63940822,2017,1140,27.53
45801,5.3969853,10.63940822,2017,1140,27.53
45802,5.3969853,10.63940822,2017,1140,27.53
45803,5.3969853,10.63940822,2017,1140,27.53
45804,5.975544687,10.24443143,2017,1222,27.7
45805,5.975544687,10.24443143,2017,1222,27.7
45806,5.975544687,10.24443143,2017,1222,27.7
45807,5.975544687,10.24443143,2017,1222,27.7
45808,9.139171876,8.380477279,2017,1301,28.08
45809,9.139171876,8.380477279,2017,1301,28.08
45810,9.139171876,8.380477279,2017,1301,28.08
45811,9.139171876,8.380477279,2017,1301,28.08
45812,9.127879422,8.377657364,2017,1301,28.08
45813,9.127879422,8.377657364,2017,1301,28.08
45814,9.127879422,8.377657364,2017,1301,28.08
45815,9.127879422,8.377657364,2017,1301,28.08
45816,9.124018975,8.378537263,2017,1302,28.03
45817,9.124018975,8.378537263,2017,1302,28.03
45818,9.124018975,8.378537263,2017,1302,28.03
45819,9.124018975,8.378537263,2017,1302,28.03
45820,9.134263174,8.365715029,2017,1305,27.95
45821,9.134263174,8.365715029,2017,1305,27.95
45822,9.134263174,8.365715029,2017,1305,27.95
45823,9.134263174,8.365715029,2017,1305,27.95
45824,9.145082803,8.380687872,2017,1301,28.08
45825,9.145082803,8.380687872,2017,1301,28.08
45826,9.145082803,8.380687872,2017,1301,28.08
45827,9.145082803,8.380687872,2017,1301,28.08
45828,9.135365684,8.358841092,2017,1305,27.95
45829,9.135365684,8.358841092,2017,1305,27.95
45830,9.135365684,8.358841092,2017,1305,27.95
45831,9.135365684,8.358841092,2017,1305,27.95
45832,8.7114539,8.360198983,2017,1294,27.77
45833,8.7114539,8.360198983,2017,1294,27.77
45834,8.7114539,8.360198983,2017,1294,27.77
45835,8.7114539,8.360198983,2017,1294,27.77
45836,9.141295367,8.379905686,2017,1301,28.08
45837,9.141295367,8.379905686,2017,1301,28.08
45838,9.141295367,8.379905686,2017,1301,28.08
45839,9.141295367,8.379905686,2017,1301,28.08
45840,9.130596772,8.361028798,2017,1305,27.95
45841,9.130596772,8.361028798,2017,1305,27.95
45842,9.130596772,8.361028798,2017,1305,27.95
45843,9.130596772,8.361028798,2017,1305,27.95
45844,8.708935771,8.377338613,2017,1300,27.65
45845,8.708935771,8.377338613,2017,1300,27.65
45846,8.708935771,8.377338613,2017,1300,27.65
45847,8.708935771,8.377338613,2017,1300,27.65
45848,8.720774639,8.347499343,2017,1294,27.77
45849,8.720774639,8.347499343,2017,1294,27.77
45850,8.720774639,8.347499343,2017,1294,27.77
45851,8.720774639,8.347499343,2017,1294,27.77
45852,9.164750132,8.408543737,2017,1301,28.08
45853,9.164750132,8.408543737,2017,1301,28.08
45854,9.164750132,8.408543737,2017,1301,28.08
45855,9.164750132,8.408543737,2017,1301,28.08
45856,8.701346243,8.374682465,2017,1290,27.8
45857,8.701346243,8.374682465,2017,1290,27.8
45858,8.701346243,8.374682465,2017,1290,27.8
45859,8.701346243,8.374682465,2017,1290,27.8
45860,7.66976532,8.793424059,2017,1279,27.53
45861,7.66976532,8.793424059,2017,1279,27.53
45862,7.66976532,8.793424059,2017,1279,27.53
45863,7.66976532,8.793424059,2017,1279,27.53
45864,8.364248917,8.959075596,2017,1447,26.46
45865,8.364248917,8.959075596,2017,1447,26.46
45866,8.364248917,8.959075596,2017,1447,26.46
45867,8.364248917,8.959075596,2017,1447,26.46
45868,8.702827809,8.356705031,2017,1290,27.8
45869,8.702827809,8.356705031,2017,1290,27.8
45870,8.702827809,8.356705031,2017,1290,27.8
45871,8.702827809,8.356705031,2017,1290,27.8
45876,8.39222327,9.030520546,2017,1456,26.48
45877,8.39222327,9.030520546,2017,1456,26.48
45878,8.39222327,9.030520546,2017,1456,26.48
45879,8.39222327,9.030520546,2017,1456,26.48
45881,8.702963381,8.35678408,2017,1290,27.8
45883,8.702963381,8.35678408,2017,1290,27.8
45884,8.372016778,9.000553126,2017,1449,26.5
45885,8.372016778,9.000553126,2017,1449,26.5
45886,8.372016778,9.000553126,2017,1449,26.5
45887,8.372016778,9.000553126,2017,1449,26.5
45888,8.714131634,8.402691447,2017,1300,27.65
45889,8.714131634,8.402691447,2017,1300,27.65
45890,8.714131634,8.402691447,2017,1300,27.65
45891,8.714131634,8.402691447,2017,1300,27.65
45892,8.371864548,9.000378049,2017,1449,26.5
45893,8.371864548,9.000378049,2017,1449,26.5
45894,8.371864548,9.000378049,2017,1449,26.5
45895,8.371864548,9.000378049,2017,1449,26.5
45896,8.727591757,8.343718072,2017,1294,27.77
45897,8.727591757,8.343718072,2017,1294,27.77
45898,8.727591757,8.343718072,2017,1294,27.77
45899,8.727591757,8.343718072,2017,1294,27.77
45900,8.359676638,9.025289376,2017,1449,26.5
45901,8.359676638,9.025289376,2017,1449,26.5
45902,8.359676638,9.025289376,2017,1449,26.5
45903,8.359676638,9.025289376,2017,1449,26.5
45904,8.35914731,9.019978909,2017,1449,26.5
45905,8.35914731,9.019978909,2017,1449,26.5
45906,8.35914731,9.019978909,2017,1449,26.5
45907,8.35914731,9.019978909,2017,1449,26.5
45908,8.354891561,9.02354858,2017,1449,26.5
45909,8.354891561,9.02354858,2017,1449,26.5
45910,8.354891561,9.02354858,2017,1449,26.5
45911,8.354891561,9.02354858,2017,1449,26.5
45912,8.419607479,8.977343597,2017,1455,26.72
45913,8.419607479,8.977343597,2017,1455,26.72
45914,8.419607479,8.977343597,2017,1455,26.72
45915,8.419607479,8.977343597,2017,1455,26.72
45916,9.11769194,8.379296033,2017,1302,28.03
45917,9.11769194,8.379296033,2017,1302,28.03
45918,9.11769194,8.379296033,2017,1302,28.03
45919,9.11769194,8.379296033,2017,1302,28.03
45920,8.419203683,8.975554844,2017,1455,26.72
45921,8.419203683,8.975554844,2017,1455,26.72
45922,8.419203683,8.975554844,2017,1455,26.72
45923,8.419203683,8.975554844,2017,1455,26.72
45924,8.72685114,8.343720356,2017,1294,27.77
45925,8.72685114,8.343720356,2017,1294,27.77
45926,8.72685114,8.343720356,2017,1294,27.77
45927,8.72685114,8.343720356,2017,1294,27.77
45928,8.367933408,8.989424628,2017,1447,26.46
45929,8.367933408,8.989424628,2017,1447,26.46
45930,8.367933408,8.989424628,2017,1447,26.46
45931,8.367933408,8.989424628,2017,1447,26.46
45936,8.78429136,8.367178057,2017,1292,27.87
45937,8.78429136,8.367178057,2017,1292,27.87
45938,8.78429136,8.367178057,2017,1292,27.87
45939,8.78429136,8.367178057,2017,1292,27.87
45940,8.373850333,9.006531673,2017,1449,26.5
45941,8.373850333,9.006531673,2017,1449,26.5
45942,8.373850333,9.006531673,2017,1449,26.5
45943,8.373850333,9.006531673,2017,1449,26.5
45944,8.525511336,8.467913977,2017,1278,28.13
45945,8.525511336,8.467913977,2017,1278,28.13
45946,8.525511336,8.467913977,2017,1278,28.13
45947,8.525511336,8.467913977,2017,1278,28.13
45948,8.510303019,8.463992707,2017,1278,28.13
45949,8.510303019,8.463992707,2017,1278,28.13
45950,8.510303019,8.463992707,2017,1278,28.13
45951,8.510303019,8.463992707,2017,1278,28.13
45952,8.52599233,8.460819218,2017,1278,28.13
45953,8.52599233,8.460819218,2017,1278,28.13
45954,8.52599233,8.460819218,2017,1278,28.13
45955,8.52599233,8.460819218,2017,1278,28.13
45956,8.51228933,8.461187922,2017,1278,28.13
45957,8.51228933,8.461187922,2017,1278,28.13
45958,8.51228933,8.461187922,2017,1278,28.13
45959,8.51228933,8.461187922,2017,1278,28.13
45960,7.666321112,8.786800779,2017,1282,27.56
45961,7.666321112,8.786800779,2017,1282,27.56
45962,7.666321112,8.786800779,2017,1282,27.56
45963,7.666321112,8.786800779,2017,1282,27.56
45964,7.693254598,8.81047296,2017,1279,27.53
45965,7.693254598,8.81047296,2017,1279,27.53
45966,7.693254598,8.81047296,2017,1279,27.53
45967,7.693254598,8.81047296,2017,1279,27.53
45968,7.672785093,8.786380462,2017,1282,27.56
45969,7.672785093,8.786380462,2017,1282,27.56
45970,7.672785093,8.786380462,2017,1282,27.56
45971,7.672785093,8.786380462,2017,1282,27.56
45972,7.66620328,8.784161182,2017,1282,27.56
45973,7.66620328,8.784161182,2017,1282,27.56
45974,7.66620328,8.784161182,2017,1282,27.56
45975,7.66620328,8.784161182,2017,1282,27.56
45976,8.590558275,9.395551282,2017,1426,26.28
45977,8.590558275,9.395551282,2017,1426,26.28
45978,8.590558275,9.395551282,2017,1426,26.28
45979,8.590558275,9.395551282,2017,1426,26.28
45980,8.56810937,9.334765667,2017,1434,26.2
45981,8.56810937,9.334765667,2017,1434,26.2
45982,8.56810937,9.334765667,2017,1434,26.2
45983,8.56810937,9.334765667,2017,1434,26.2
45984,8.571210458,9.328517978,2017,1445,25.71
45985,8.571210458,9.328517978,2017,1445,25.71
45986,8.571210458,9.328517978,2017,1445,25.71
45987,8.571210458,9.328517978,2017,1445,25.71
45988,8.532576709,9.328513348,2017,1440,26.12
45989,8.532576709,9.328513348,2017,1440,26.12
45990,8.532576709,9.328513348,2017,1440,26.12
45991,8.532576709,9.328513348,2017,1440,26.12
45992,8.531216282,9.331937186,2017,1440,26.12
45993,8.531216282,9.331937186,2017,1440,26.12
45994,8.531216282,9.331937186,2017,1440,26.12
45995,8.531216282,9.331937186,2017,1440,26.12
45996,8.5425031,9.332482255,2017,1445,25.71
45997,8.5425031,9.332482255,2017,1445,25.71
45998,8.5425031,9.332482255,2017,1445,25.71
45999,8.5425031,9.332482255,2017,1445,25.71
46000,8.538536128,9.333733266,2017,1439,26.28
46001,8.538536128,9.333733266,2017,1439,26.28
46002,8.538536128,9.333733266,2017,1439,26.28
46003,8.538536128,9.333733266,2017,1439,26.28
46004,8.56916721,9.39756684,2017,1430,26.3
46005,8.56916721,9.39756684,2017,1430,26.3
46006,8.56916721,9.39756684,2017,1430,26.3
46007,8.56916721,9.39756684,2017,1430,26.3
46008,8.536771332,9.332211018,2017,1440,26.12
46009,8.536771332,9.332211018,2017,1440,26.12
46010,8.536771332,9.332211018,2017,1440,26.12
46011,8.536771332,9.332211018,2017,1440,26.12
46012,8.570492525,9.392948672,2017,1430,26.3
46013,8.570492525,9.392948672,2017,1430,26.3
46014,8.570492525,9.392948672,2017,1430,26.3
46015,8.570492525,9.392948672,2017,1430,26.3
46016,8.568616695,9.393017773,2017,1430,26.3
46017,8.568616695,9.393017773,2017,1430,26.3
46018,8.568616695,9.393017773,2017,1430,26.3
46019,8.568616695,9.393017773,2017,1430,26.3
46020,8.571449281,9.382926451,2017,1430,26.3
46021,8.571449281,9.382926451,2017,1430,26.3
46022,8.571449281,9.382926451,2017,1430,26.3
46023,8.571449281,9.382926451,2017,1430,26.3
46024,8.551622661,9.391551936,2017,1430,26.3
46025,8.551622661,9.391551936,2017,1430,26.3
46026,8.551622661,9.391551936,2017,1430,26.3
46027,8.551622661,9.391551936,2017,1430,26.3
46028,8.590055163,9.39240528,2017,1426,26.28
46029,8.590055163,9.39240528,2017,1426,26.28
46030,8.590055163,9.39240528,2017,1426,26.28
46031,8.590055163,9.39240528,2017,1426,26.28
46032,8.54444746,9.393598531,2017,1430,26.3
46033,8.54444746,9.393598531,2017,1430,26.3
46034,8.54444746,9.393598531,2017,1430,26.3
46035,8.54444746,9.393598531,2017,1430,26.3
46037,8.527943348,9.329595411,2017,1440,26.12
46038,8.527943348,9.329595411,2017,1440,26.12
46039,8.527943348,9.329595411,2017,1440,26.12
46040,8.540308833,9.327858283,2017,1440,26.12
46041,8.540308833,9.327858283,2017,1440,26.12
46042,8.540308833,9.327858283,2017,1440,26.12
46043,8.540308833,9.327858283,2017,1440,26.12
46044,8.580212318,9.329805355,2017,1445,25.71
46045,8.580212318,9.329805355,2017,1445,25.71
46046,8.580212318,9.329805355,2017,1445,25.71
46047,8.580212318,9.329805355,2017,1445,25.71
46048,8.567030001,9.37409069,2017,1434,26.2
46049,8.567030001,9.37409069,2017,1434,26.2
46050,8.567030001,9.37409069,2017,1434,26.2
46051,8.567030001,9.37409069,2017,1434,26.2
46052,8.582707129,9.327650171,2017,1445,25.71
46053,8.582707129,9.327650171,2017,1445,25.71
46054,8.582707129,9.327650171,2017,1445,25.71
46055,8.582707129,9.327650171,2017,1445,25.71
46056,8.561611542,9.375098555,2017,1434,26.2
46057,8.561611542,9.375098555,2017,1434,26.2
46058,8.561611542,9.375098555,2017,1434,26.2
46059,8.561611542,9.375098555,2017,1434,26.2
46060,8.535340034,9.326723661,2017,1440,26.12
46061,8.535340034,9.326723661,2017,1440,26.12
46062,8.535340034,9.326723661,2017,1440,26.12
46063,8.535340034,9.326723661,2017,1440,26.12
46064,8.593709,9.392228612,2017,1426,26.28
46065,8.593709,9.392228612,2017,1426,26.28
46066,8.593709,9.392228612,2017,1426,26.28
46067,8.593709,9.392228612,2017,1426,26.28
46068,8.589245681,9.397017408,2017,1426,26.28
46069,8.589245681,9.397017408,2017,1426,26.28
46070,8.589245681,9.397017408,2017,1426,26.28
46071,8.589245681,9.397017408,2017,1426,26.28
46072,8.577159473,9.328110761,2017,1445,25.71
46073,8.577159473,9.328110761,2017,1445,25.71
46074,8.577159473,9.328110761,2017,1445,25.71
46075,8.577159473,9.328110761,2017,1445,25.71
46076,8.565844395,9.397896159,2017,1430,26.3
46077,8.565844395,9.397896159,2017,1430,26.3
46078,8.565844395,9.397896159,2017,1430,26.3
46079,8.565844395,9.397896159,2017,1430,26.3
46080,7.80654506,10.01267344,2017,1344,24.98
46081,7.80654506,10.01267344,2017,1344,24.98
46082,7.80654506,10.01267344,2017,1344,24.98
46083,7.80654506,10.01267344,2017,1344,24.98
46084,7.818991036,10.0231494,2017,1344,24.98
46085,7.818991036,10.0231494,2017,1344,24.98
46086,7.818991036,10.0231494,2017,1344,24.98
46087,7.818991036,10.0231494,2017,1344,24.98
46089,7.815479051,10.03282707,2017,1344,24.98
46090,7.815479051,10.03282707,2017,1344,24.98
46091,7.815479051,10.03282707,2017,1344,24.98
46092,7.782128035,10.0960134,2017,1316,25.34
46093,7.782128035,10.0960134,2017,1316,25.34
46094,7.782128035,10.0960134,2017,1316,25.34
46095,7.782128035,10.0960134,2017,1316,25.34
46096,7.789250789,10.09613879,2017,1316,25.34
46097,7.789250789,10.09613879,2017,1316,25.34
46098,7.789250789,10.09613879,2017,1316,25.34
46099,7.789250789,10.09613879,2017,1316,25.34
46100,7.804352581,10.05128605,2017,1334,25.14
46101,7.804352581,10.05128605,2017,1334,25.14
46102,7.804352581,10.05128605,2017,1334,25.14
46103,7.804352581,10.05128605,2017,1334,25.14
46104,7.784193255,10.10045109,2017,1316,25.34
46105,7.784193255,10.10045109,2017,1316,25.34
46106,7.784193255,10.10045109,2017,1316,25.34
46107,7.784193255,10.10045109,2017,1316,25.34
46108,7.805200933,10.0518501,2017,1334,25.14
46109,7.805200933,10.0518501,2017,1334,25.14
46110,7.805200933,10.0518501,2017,1334,25.14
46111,7.805200933,10.0518501,2017,1334,25.14
46112,7.8030891,10.0545509,2017,1334,25.14
46113,7.8030891,10.0545509,2017,1334,25.14
46114,7.8030891,10.0545509,2017,1334,25.14
46115,7.8030891,10.0545509,2017,1334,25.14
46116,7.800076147,10.07434859,2017,1334,25.14
46117,7.800076147,10.07434859,2017,1334,25.14
46118,7.800076147,10.07434859,2017,1334,25.14
46119,7.800076147,10.07434859,2017,1334,25.14
46120,6.1088633,10.0429033,2017,1245,27.63
46121,6.1088633,10.0429033,2017,1245,27.63
46122,6.1088633,10.0429033,2017,1245,27.63
46123,6.1088633,10.0429033,2017,1245,27.63
46124,7.77691512,10.05418308,2017,1320,25.37
46125,7.77691512,10.05418308,2017,1320,25.37
46126,7.77691512,10.05418308,2017,1320,25.37
46127,7.77691512,10.05418308,2017,1320,25.37
46128,7.621307653,8.820488176,2017,1300,26.57
46129,7.621307653,8.820488176,2017,1300,26.57
46130,7.621307653,8.820488176,2017,1300,26.57
46131,7.621307653,8.820488176,2017,1300,26.57
46132,7.617127531,8.821911317,2017,1300,26.57
46133,7.617127531,8.821911317,2017,1300,26.57
46134,7.617127531,8.821911317,2017,1300,26.57
46135,7.617127531,8.821911317,2017,1300,26.57
46140,7.628224404,8.823527168,2017,1272,27.57
46141,7.628224404,8.823527168,2017,1272,27.57
46142,7.628224404,8.823527168,2017,1272,27.57
46143,7.628224404,8.823527168,2017,1272,27.57
46144,7.640044457,8.79581593,2017,1272,27.57
46145,7.640044457,8.79581593,2017,1272,27.57
46146,7.640044457,8.79581593,2017,1272,27.57
46147,7.640044457,8.79581593,2017,1272,27.57
46148,7.633797307,8.772002712,2017,1272,27.66
46149,7.633797307,8.772002712,2017,1272,27.66
46150,7.633797307,8.772002712,2017,1272,27.66
46151,7.633797307,8.772002712,2017,1272,27.66
46152,7.640310391,8.794146739,2017,1272,27.57
46153,7.640310391,8.794146739,2017,1272,27.57
46154,7.640310391,8.794146739,2017,1272,27.57
46155,7.640310391,8.794146739,2017,1272,27.57
46156,7.621616233,8.759991004,2017,1272,27.31
46157,7.621616233,8.759991004,2017,1272,27.31
46158,7.621616233,8.759991004,2017,1272,27.31
46159,7.621616233,8.759991004,2017,1272,27.31
46160,7.624190669,8.75948117,2017,1272,27.31
46161,7.624190669,8.75948117,2017,1272,27.31
46162,7.624190669,8.75948117,2017,1272,27.31
46163,7.624190669,8.75948117,2017,1272,27.31
46164,6.07052,10.017965,2017,1246,27.75
46165,6.07052,10.017965,2017,1246,27.75
46166,6.07052,10.017965,2017,1246,27.75
46167,6.07052,10.017965,2017,1246,27.75
46168,11.47989922,9.419499562,2017,981,28.05
46169,11.47989922,9.419499562,2017,981,28.05
46170,11.47989922,9.419499562,2017,981,28.05
46172,11.47945045,9.419661101,2017,981,28.05
46173,11.47945045,9.419661101,2017,981,28.05
46174,11.47945045,9.419661101,2017,981,28.05
46175,11.47945045,9.419661101,2017,981,28.05
46176,11.49798767,9.417344131,2017,981,28.05
46177,11.49798767,9.417344131,2017,981,28.05
46178,11.49798767,9.417344131,2017,981,28.05
46179,11.49798767,9.417344131,2017,981,28.05
46180,11.4457677,9.431801444,2017,985,28.05
46181,11.4457677,9.431801444,2017,985,28.05
46182,11.4457677,9.431801444,2017,985,28.05
46183,11.4457677,9.431801444,2017,985,28.05
46188,11.51657877,9.378916833,2017,982,28.06
46190,11.51657877,9.378916833,2017,982,28.06
46191,11.51657877,9.378916833,2017,982,28.06
46194,11.51734072,9.37869749,2017,982,28.06
46195,11.51734072,9.37869749,2017,982,28.06
46196,11.3928548,9.167729826,2017,1024,27.97
46197,11.3928548,9.167729826,2017,1024,27.97
46198,11.3928548,9.167729826,2017,1024,27.97
46199,11.3928548,9.167729826,2017,1024,27.97
46200,11.38523589,9.094405286,2017,1040,27.73
46201,11.38523589,9.094405286,2017,1040,27.73
46203,11.38523589,9.094405286,2017,1040,27.73
46204,11.38584464,9.092027252,2017,1040,27.73
46205,11.38584464,9.092027252,2017,1040,27.73
46206,11.38584464,9.092027252,2017,1040,27.73
46208,11.71102967,9.08680786,2017,1070,26.42
46209,11.71102967,9.08680786,2017,1070,26.42
46210,11.71102967,9.08680786,2017,1070,26.42
46211,11.71102967,9.08680786,2017,1070,26.42
46212,11.71465854,9.091958237,2017,1070,26.42
46213,11.71465854,9.091958237,2017,1070,26.42
46214,11.71465854,9.091958237,2017,1070,26.42
46215,11.71465854,9.091958237,2017,1070,26.42
46216,11.64075875,9.012671071,2017,1079,26.42
46217,11.64075875,9.012671071,2017,1079,26.42
46218,11.64075875,9.012671071,2017,1079,26.42
46224,11.69648879,9.018078487,2017,1081,26.38
46225,11.69648879,9.018078487,2017,1081,26.38
46226,11.69648879,9.018078487,2017,1081,26.38
46227,11.69648879,9.018078487,2017,1081,26.38
46228,11.70422852,9.017135058,2017,1081,26.38
46229,11.70422852,9.017135058,2017,1081,26.38
46230,11.70422852,9.017135058,2017,1081,26.38
46231,11.70422852,9.017135058,2017,1081,26.38
46232,11.6529599,9.026368566,2017,1079,26.42
46233,11.6529599,9.026368566,2017,1079,26.42
46234,11.6529599,9.026368566,2017,1079,26.42
46235,11.6529599,9.026368566,2017,1079,26.42
46236,11.64846092,9.02781196,2017,1079,26.42
46237,11.64846092,9.02781196,2017,1079,26.42
46238,11.64846092,9.02781196,2017,1079,26.42
46239,11.64846092,9.02781196,2017,1079,26.42
46240,11.65019355,9.029379266,2017,1079,26.42
46241,11.65019355,9.029379266,2017,1079,26.42
46242,11.65019355,9.029379266,2017,1079,26.42
46243,11.65019355,9.029379266,2017,1079,26.42
46245,11.650254,9.029520997,2017,1079,26.42
46247,11.650254,9.029520997,2017,1079,26.42
46249,11.64395417,9.012298837,2017,1079,26.42
46250,11.64395417,9.012298837,2017,1079,26.42
46251,11.64395417,9.012298837,2017,1079,26.42
46252,11.63668514,9.017604738,2017,1079,26.42
46253,11.63668514,9.017604738,2017,1079,26.42
46254,11.63668514,9.017604738,2017,1079,26.42
46255,11.63668514,9.017604738,2017,1079,26.42
46256,11.63367485,9.020734169,2017,1079,26.42
46257,11.63367485,9.020734169,2017,1079,26.42
46260,11.62774949,9.014138953,2017,1079,26.42
46261,11.62774949,9.014138953,2017,1079,26.42
46262,11.62774949,9.014138953,2017,1079,26.42
46263,11.62774949,9.014138953,2017,1079,26.42
46264,11.63097825,9.013671283,2017,1079,26.42
46265,11.63097825,9.013671283,2017,1079,26.42
46266,11.63097825,9.013671283,2017,1079,26.42
46267,11.63097825,9.013671283,2017,1079,26.42
46268,11.69824318,9.077809416,2017,1067,26.74
46269,11.69824318,9.077809416,2017,1067,26.74
46270,11.69824318,9.077809416,2017,1067,26.74
46271,11.69785488,9.015433792,2017,1081,26.38
46272,11.69785488,9.015433792,2017,1081,26.38
46273,11.69785488,9.015433792,2017,1081,26.38
46274,11.69785488,9.015433792,2017,1081,26.38
46275,11.66323213,9.026952889,2017,1079,26.42
46276,11.66323213,9.026952889,2017,1079,26.42
46277,11.66323213,9.026952889,2017,1079,26.42
46278,11.66323213,9.026952889,2017,1079,26.42
46280,9.036841764,8.545488497,2017,1300,28.26
46281,9.036841764,8.545488497,2017,1300,28.26
46282,9.036841764,8.545488497,2017,1300,28.26
46284,9.073421683,8.582443155,2017,1300,28.22
46285,9.073421683,8.582443155,2017,1300,28.22
46286,9.073421683,8.582443155,2017,1300,28.22
46288,9.074278079,8.585845829,2017,1301,28.24
46289,9.074278079,8.585845829,2017,1301,28.24
46290,9.074278079,8.585845829,2017,1301,28.24
46291,9.077101099,8.550485118,2017,1300,28.22
46292,9.077101099,8.550485118,2017,1300,28.22
46293,9.077101099,8.550485118,2017,1300,28.22
46294,9.077101099,8.550485118,2017,1300,28.22
46295,9.072176824,8.548152163,2017,1300,28.22
46296,9.072176824,8.548152163,2017,1300,28.22
46297,9.072176824,8.548152163,2017,1300,28.22
46298,9.072176824,8.548152163,2017,1300,28.22
46299,9.082578174,8.535935214,2017,1296,28.24
46300,9.082578174,8.535935214,2017,1296,28.24
46301,9.082578174,8.535935214,2017,1296,28.24
46302,9.082578174,8.535935214,2017,1296,28.24
46304,9.07780737,8.590686807,2017,1301,28.24
46305,9.07780737,8.590686807,2017,1301,28.24
46306,9.07780737,8.590686807,2017,1301,28.24
46308,9.076576236,8.593151717,2017,1301,28.24
46309,9.076576236,8.593151717,2017,1301,28.24
46310,9.076576236,8.593151717,2017,1301,28.24
46311,9.069990978,8.551796437,2017,1300,28.22
46312,9.069990978,8.551796437,2017,1300,28.22
46313,9.069990978,8.551796437,2017,1300,28.22
46314,9.069990978,8.551796437,2017,1300,28.22
46316,9.074679723,8.545592545,2017,1300,28.22
46317,9.074679723,8.545592545,2017,1300,28.22
46318,9.074679723,8.545592545,2017,1300,28.22
46319,6.510626982,8.528139567,2017,1104,28.32
46320,6.510626982,8.528139567,2017,1104,28.32
46321,6.510626982,8.528139567,2017,1104,28.32
46322,6.510626982,8.528139567,2017,1104,28.32
46324,9.070312964,8.585548494,2017,1301,28.24
46325,9.070312964,8.585548494,2017,1301,28.24
46326,9.070312964,8.585548494,2017,1301,28.24
46327,9.065464818,8.517870852,2017,1296,28.24
46328,9.065464818,8.517870852,2017,1296,28.24
46329,9.065464818,8.517870852,2017,1296,28.24
46330,9.065464818,8.517870852,2017,1296,28.24
46331,6.186973498,9.134903061,2017,1149,28.71
46332,6.186973498,9.134903061,2017,1149,28.71
46333,6.186973498,9.134903061,2017,1149,28.71
